Id,Reaction,External ids,template,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r0108_tkt1_liver,GAPliver+S7Pliver-->Xu5Pliver+R5Pliver,(kegg:R01641r),34.43907952494283,175.48548133540763,1.1185078303554017,180.42908488309283,179.16262210212057,0.0,15.371997505153924,144.30601291228686,200.0,162.13314154131263,free,1.0,1.0,0.0,200.0,HIJ+FGABCDE-->FGHIJ+ABCDE,no
r0109_tal_liver,GAPliver+S7Pliver-->F6Pliver+E4Pliver,(kegg:R08575f),426.86859055757395,499.9991498945611,499.92192001652205,82.46180709007692,26.673229730155082,499.4020928289866,499.86780948921404,499.9999971630524,497.66299297935205,499.9999989689176,free,1.0,1.0,0.0,500.0,ABC+DEFGHIJ-->DEFABC+GHIJ,no
r0110_tal_liver,E4Pliver+F6Pliver-->S7Pliver+GAPliver,(kegg:R08575r),403.5429240255434,475.48464120128943,483.1764570300649,62.89652188026841,5.838959717852734,456.13993541564673,480.88246050797807,477.30520435561164,500.0,462.1331911150478,free,1.0,1.0,0.0,500.0,GHIJ+DEFABC-->DEFGHIJ+ABC,no
r0111_tkt2_liver,E4Pliver+Xu5Pliver-->F6Pliver+GAPliver,(kegg:R01067f),35.7894013378656,74.5145086932717,66.74546298645716,21.40734665726572,70.83427001230234,92.95409627355659,68.98534898123599,72.69479280744073,47.66299297935207,37.86680785386985,free,1.0,1.0,0.0,100.0,ABCD+EFGHI-->EFABCD+GHI,no
r0112_tkt2_liver,GAPliver+F6Pliver-->Xu5Pliver+E4Pliver,(kegg:R01067r),12.463734805835092,50.0,50.0,1.8420614474572097,50.0,49.69193886021673,50.0,50.0,50.0,0.0,free,1.0,1.0,0.0,50.0,GHI+EFABCD-->EFGHI+ABCD,no
r0113_cad_liver,Aspliver+CO2inliver+R5Pliver-->UMPliver+CO2,(kegg:R01397),3.2409699000482806,0.8410388947551616,0.9191561785229911,0.8179937238586514,0.9299856586337979,0.9573617678391217,0.8045761883336026,0.9752490180586024,1.0104628279377283,0.9474086620992166,free,1.0,1.0,0.0,50.0,ABCD+E+FGHIJ-->BCDEFGHIJ+A,no
r0114_nt_liver,UMPliver-->Uridineliver,(kegg:R00963),12.54329284770473,43.41545594571801,49.1714515376277,34.486816969763815,38.23876761018253,50.0,20.366506723837194,47.229906800080954,30.718423737313657,23.641271089252978,free,1.0,1.0,0.0,50.0,ABCDEFGHI-->ABCDEFGHI,no
r0115_urk_liver,Uridineliver-->UMPliver,(kegg:R00964),16.84450263729316,43.05475664035501,48.39094026391825,33.6689614386178,40.35743588706697,49.46191564294152,21.83577404843797,48.82699264600305,32.683888635548804,26.40871938256702,free,1.0,1.0,0.0,50.0,ABCDEFGHI-->ABCDEFGHI,no
r0121_ldh_liver,Pyrliver+NADHliver-->Lacliver,(kegg:R00703f),77.51662628865493,15.003099479487481,7.502094225934469,91.35257079446808,14.234658240567805,17.09395702937548,29.802245335546758,0.6840801410081163,15.977984048469096,11.926952493574873,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0122_ldh_liver,Lacliver-->Pyrliver+NADHliver,(kegg:R00703r),63.28201374749544,0.0,0.0,100.0,0.0,48.40764924308209,85.63827268522894,0.0,56.071286639310294,100.0,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0123_phgdh_liver,m3PGliver-->Serliver+NADHliver,(kegg:R01513),109.67325531398305,73.78458724886927,108.21821284707976,2.793062752159443,102.04780224228224,95.46132000893721,164.4265983093548,65.03349553069692,63.313003654799296,42.29794352536598,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0124_sal_liver,Serliver-->Pyrliver,(kegg:R00220),117.1626621208528,126.38652519286781,125.05827830082386,15.355581023031544,117.28931626065084,81.56354839598569,177.78001195970637,83.51472798901023,19.842515312116248,73.65198594043771,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0125_gptm_liver,Pyrliver-->Alaliver,(kegg:R00258f),45.39060879899421,39.0986404203927,499.6069728865703,461.051490489712,48.03448335772715,132.55801557430146,237.72464001007012,296.75749853715047,443.89406294209243,287.9803951065326,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0126_gpt_liver,Alaliver-->Pyrliver,(kegg:R00258r),118.24410493116282,0.061041935547333726,499.3695989882226,495.4728308426801,116.5179026732273,118.43004263680228,209.31254506006857,251.88169061688603,496.76553139130465,294.9073646255078,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0127_got_liver,Oxacytliver-->Aspliver,(kegg:R00355f),12.965052003158146,19.256857695278967,25.34916709307977,25.65056510788581,10.907665970446589,15.664419593518904,20.956088670872088,2.8482584703884855,5.927493116621199,9.722225390857785,free,1.0,1.0,0.0,50.0,ABCD-->ABCD,no
r0129_gludh_liver,aKGliver+NADPHliver-->Gluliver,(kegg:R00243r),470.9861326770806,11.245203592917866,474.6503386671424,499.92149138528356,499.99956259679647,488.0229715084126,499.98714616556845,467.4947454690797,33.1536016870168,499.99999597786643,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0130_gludh_liver,Gluliver-->aKGliver+NADPHliver,(kegg:R00243f),455.11321298248737,12.539215659763425,500.0,460.0292234189471,484.12664290220323,500.0,461.03074878028764,500.0,45.016011823097884,396.4118857649926,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0131_glul_liver,Gluliver-->Glnliver,(kegg:R00253)),309.72339901085445,497.6438951409425,416.8266791861442,498.71113755486095,493.3859119790867,32.22680141878832,372.83283486572225,452.49177500067947,309.13196336466433,336.4685576031627,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0132_gls_liver,Glnliver-->Gluliver,(kegg:R00256),307.2463869043414,499.13322325446563,455.6492738885687,471.40510270718505,482.32874019766285,64.00943713978322,353.8764374433056,499.84468389663766,337.09074593559944,252.8795825024048,free,1.0,1.0,0.0,500.0,ABCDE-->ABCDE,no
r0133_acl_liver,Citliver-->AcCOAcytliver+Oxacytliver,(kegg:R00352),54.48825465077223,48.29236043898907,54.69419313673552,48.45371296657775,54.90466128652083,54.982841696341396,52.34222454030193,51.8692345799719,47.0728952250208,24.956084036520494,free,1.0,1.0,0.0,100.0,FEDBAC-->AB+CDEF,no
r0135_aat_liver,AcCOAcytliver+Aspliver-->AcAspliver,(kegg:R00487),4.882646037846884,4.16693347433883,4.7458347631138675,4.8378226459784175,4.9425748267554095,4.983418129002502,2.3623648270829243,1.8701186881786234,2.180822074301955,4.852127254933243,free,1.0,1.0,0.0,50.0,AB+CDEF-->ABCDEF,no
r0136_OXPHOS_liver,NADHliver-->{2.3}ATPliver,(kegg:ATPsynthesis),302.33068448458687,262.00629843653667,261.86591211609493,342.9535728523757,283.8252818001153,438.8671760599876,608.6394255946316,405.77491634767716,503.78176615126284,605.5425026098862,free,1.0,1.0,0.0,1000.0,nd,no
r0201_Glc_lung_ex,GlcPeri-->Glclung,(kegg:Glc_lung_uptake),160.9973245720038,36.63263727643184,138.85786968364522,188.18893325429005,199.95436043438968,138.86603388715446,85.47831204214242,109.36946853885101,194.75278093394866,177.48825257302877,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0202_CO2_lung_ex,CO2-->CO2inlung,(kegg:CO2_lung_uptake),809.4970684941343,26.398285194468087,488.20206984009366,13.757585194874139,500.80548542497854,636.988065174382,523.5137726034354,464.22822502536053,557.4005850960153,771.3545233155185,free,1.0,1.0,0.0,1000.0,A-->A,no
r0203_Lac_lung_ex,LacPeri-->Laclung,(kegg:Lac_lung_uptake),538.9441380266289,241.1377910315985,0.1165281586938251,49.36890417772271,284.8681024873964,65.20844790574918,80.81556616107156,56.004797189906824,986.1631489488635,20.51153949407737,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0204_AcCOAmit_lung_ex,AcCOAmit-->AcCOAmitlung,(kegg:AcCOAmit_lung_uptake),43.69900873577501,0.02765221074417923,175.301709449435,0.0001494686352998542,85.07435921610977,118.70443682096527,143.08712637930768,0.0019200506138190576,78.94259640243536,10.519276775378998,free,1.0,1.0,0.0,200.0,AB-->AB,no
r0205_Gly_lung_ex,Gly-->DHAPlung+{0.6}NADHlung,(kegg:Gly_lung_uptake),5.779954998638573,80.08826744563225,136.57124774355464,196.05918101690372,139.78479613139746,35.50737028779628,193.7759541547764,155.4632474077397,178.26190538944388,1.6552803572267294e-10,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0206_Gln_lung_ex,Gln-->Glnlung,(kegg:Gln_lung_uptake),82.82309767483554,143.26548314716797,88.91302279368676,168.83411046808976,53.312909400947206,11.948612064770487,25.085075677350762,93.22016864024039,0.00021378278444217358,113.30087780875272,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0207_Ala_lung_ex,Ala-->Alalung,(kegg:Ala_lung_uptake),21.02312243977576,199.8452837949609,199.9998709519174,199.99945504081927,0.004057823253759807,144.90068068030655,198.13348786431266,199.99439427805936,43.19633046353192,42.18982000440445,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0208_Ser_lung_ex,Ser-->Serlung,(kegg:Ser_lung_uptake),183.25402750252957,0.0002752848554266052,199.9946254592178,199.96743665199824,7.045717898462186,93.38439164338544,199.99973207594786,199.99992519863235,199.99003955483798,37.84266702573997,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0209_Uridine_lung_ex,Uridine-->Uridinelung,(kegg:Uridine_lung_uptake),8.203041805079437,4.151063304397809,3.4048395906591082,4.075026500407347,4.302934529660682,5.480576574642214,3.722715797494942,3.504203920873586,3.29833563459394,3.372387107347379,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0210_R5P_lung_ex,R5P-->R5Plung,(kegg:R5P_lung_uptake),30.77650917549121,6.712793178564233,9.491313496400196,0.026823300423274077,28.811705850911302,4.767647899360718,1.1709326126730666,4.246749982693849,17.327008503830633,39.412498221056524,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0211_Glc_lung_ex,Glclung-->GlcPeri,(kegg:Glc_lung_excretion),70.11792925334744,0.0,0.0,176.39884570502056,103.92480109744716,0.0,0.0,0.0,79.2531739251393,127.15008242998599,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0212_CO2_lung_ex,CO2inlung-->CO2,(kegg:CO2_lung_excretion),62.90596262805251,2.3361515612505954,134.26729135707507,0.0,8.020966331852,86.34744378710083,0.0,200.0,200.0,0.0,free,1.0,1.0,0.0,200.0,A-->A,no
r0213_Lac_lung_ex,Laclung-->LacPeri,(kegg:Lac_lung_excretion),308.688089892834,319.749933877364,0.0,131.06517033994146,58.345925053273305,138.5776537505188,168.00124190002123,0.0,1000.0,215.639868060156,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0214_AcCOAmit_lung_ex,AcCOAmitlung-->AcCOAmit,(kegg:AcCOAmit_lung_excretion),51.10329302813144,0.0,99.99999999999999,9.373126131483584,100.0,100.0,100.0,1.543418014895146,85.15610186522795,0.0,free,1.0,1.0,0.0,100.0,AB-->AB,no
r0215_Gly_lung_ex,DHAPlung-->Gly,(kegg:Gly_lung_excretion),69.06338750821703,0.9010567754987733,169.16094603749707,152.27821814043045,199.96201759199744,146.1262738652319,199.30880906805316,171.21546816546743,199.99965367849086,2.038251513316993,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0216_Gln_lung_ex,Glnlung-->Gln,(kegg:Gln_lung_excretion),47.84110732364515,100.0,100.0,99.02756488880163,0.0,0.0,0.0,100.0,18.449497608724307,0.0,free,1.0,1.0,0.0,100.0,ABCDE-->ABCDE,no
r0217_Ala_lung_ex,Alalung-->Ala,(kegg:Ala_lung_excretion),197.31905437999157,160.19869161436662,141.1205828063234,115.6863468449673,156.78984292392238,0.0,132.82288584330664,190.42707427278737,0.0,0.0,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0218_Ser_lung_ex,Serlung-->Ser,(kegg:Ser_lung_excretion),182.27237574090674,5.4811983848107335,200.0,144.78767869347405,0.0,0.0,175.64431337861532,177.6582768402434,136.2990473533976,0.0,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0219_Uridine_lung_ex,Uridinelung-->Uridine,(kegg:Uridine_lung_excretion),4.065839168859333,1.4151750712322015,1.61452268388665,1.5922675970485405,1.4912526948679334,1.9746100352668035,1.835983415020083,1.5321271261117926,1.3441037998179002,1.585260660767416,fitting,1.0,1.0,0.0,5.0,ABCDEFGHI-->ABCDEFGHI,no
r0220_R5P_lung_ex,R5Plung-->R5P,(kegg:R5P_lung_excretion),1.2832783978018434,1.0073977319016967,1.0022662172274162,1.0044514281070656,1.0007178297758004,1.016244574769095,1.141780539870869,1.0015486635041746,1.000540281888072,0.9993376005561623,fitting,1.0,1.0,0.0,5.0,ABCDE-->ABCDE,no
r0231_G6P_lung_BIO,G6Plung-->G6PBiomasslung,(kegg:BiomassG6P_lung),45.189264270425,0.001785802679187043,35.675855619669534,1.6439538646254164,49.999996249485534,41.36137283411231,2.542132682677206,14.725567075915514,49.99999999369381,14.00086938639312,free,1.0,1.0,0.0,50.0,nd,no
r0232_UMP_lung_BIO,UMPlung-->UMPBiomasslung,(kegg:BiomassUMP_lung),6.901586823071089,3.605412093173399,2.5316577845072814,3.406841649329518,3.771414022812479,4.903344606479649,2.671925856328812,2.703236386084349,2.85639114937846,2.627901720640807,free,1.0,1.0,0.0,20.0,nd,no
r0233_DHAP_lung_BIO,DHAPlung-->DHAPBiomasslung,(kegg:BiomassDHAP_lung),3.190387400547226,9.069269799163024,20.0,1.2251513867551826,6.758439731028844,13.273762173897069,6.637613954203356,3.1799102959815118,4.8755998941248375,2.2992484246230274,free,1.0,1.0,0.0,20.0,nd,no
r0234_Ser_lung_BIO,Serlung-->SerBiomasslung,(kegg:BiomassSer_lung),4.498987607062243,20.0,10.726898514031507,20.0,20.0,20.0,17.965869541432692,20.0,16.541176790822014,8.804191572095977,free,1.0,1.0,0.0,20.0,nd,no
r0235_Ala_lung_BIO,Alalung-->AlaBiomasslung,(kegg:BiomassAla_lung),16.118783364624235,0.5854051827419783,19.196870955845682,20.0,20.0,20.0,19.867273319617794,4.593654798713048,20.0,20.0,free,1.0,1.0,0.0,20.0,nd,no
r0236_Asp_lung_BIO,Asplung-->AspBiomasslung,(kegg:BiomassAsp_lung),1.4544251985999246,6.964236176696208,0.03719395023373129,17.66509698126105,0.05321203629006721,19.999857172512737,11.524169533731722,4.919822570917408,19.998969736533706,8.451151542673765,free,1.0,1.0,0.0,20.0,nd,no
r0237_Glu_lung_BIO,Glulung-->GluBiomasslung,(kegg:BiomassGlu_lung),17.524718631587746,8.164512353211308,19.543795668075802,12.414870761816928,14.842599834092198,12.168906542907564,19.999990488062416,19.4508996055726,2.747104324620807,19.887261542683177,free,1.0,1.0,0.0,20.0,nd,no
r0238_Gln_lung_BIO,Glnlung-->GlnBiomasslung,(kegg:BiomassGln_lung),3.423340542764859,5.395429338623311,14.335113318481058,3.535213420083175,20.0,6.4961354077720745,20.0,19.3398861693478,20.0,13.881258207933442,free,1.0,1.0,0.0,20.0,nd,no
r0239_FA_lung_BIO,AcCOAcytlung+{2}NADPHlung-->FABiomasslung,(kegg:BiomassFA_lung),48.039407165839684,49.95432973722152,49.7691685756682,49.842679545433704,49.99999999998559,49.9999682598347,49.992661539645454,48.825598415247285,30.299187048628927,48.47637781736534,free,1.0,1.0,0.0,50.0,nd,no
r0240_ATP_lung_BIO,ATPlung-->ATPBiomasslung,(kegg:BiomassATP_lung),659.2127455354284,999.9999999999997,999.984966472046,996.6658141447862,986.5645490001149,999.9996073336054,949.7334563539083,999.9959729455537,929.7060378026341,356.33895073563497,free,1.0,1.0,0.0,1000.0,nd,no
r0241_NADPH_lung_BIO,NADPHlung-->NADPHBiomasslung,(kegg:BiomassNADPH_lung),239.28183873602967,198.50960348351606,350.61137850207325,133.92232717363237,198.17102457130912,52.777477301270125,54.69575442454261,271.13069183837456,0.5768003021880546,105.07813847439218,free,1.0,1.0,0.0,1000.0,nd,no
r0242_AcAsp_lung_BIO,AcAsplung-->AcAspBiomasslung,(kegg:BiomassAcAsp_lung),4.398645301100858,1.6201176681388094,1.2541340780142132,4.936591824552289,4.997285176654939,4.999658362093603,0.34675769318795835,4.976355058347313,4.990464476504282,4.557679355657724,free,1.0,1.0,0.0,5.0,nd,no
r0243_CO2_lung_BIO,CO2inlung-->CO2Biomasslung,(kegg:BiomassCO2_lung),860.1361505747774,234.18169713500407,507.0610803745397,0.0,663.5721665682681,614.2132042811093,496.55610410350016,406.1769139767493,508.3907169199685,940.2907337205733,free,1.0,1.0,0.0,1000.0,nd,no
r0260_hk_lung,Glclung+ATPlung-->G6Plung,(kegg:R02848),105.9888212079858,44.79128429197612,151.04920438514873,30.227805737656272,109.13189700677194,139.9183820034304,96.67758615828036,121.15504962508753,117.60007634409868,50.338170143042774,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0261_pgi_lung,G6Plung-->F6Plung,(kegg:R00771f),157.2288653745662,7.538359109560133e-05,0.00018906883272329367,2.7377961162620608,0.0001221020016402008,199.99690239377622,199.98559691602406,0.0005518473501950893,39.4170249171383,25.272599216516916,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0262_pgi_lung,F6Plung-->G6Plung,(kegg:R00771r),251.50898829801002,96.82257592667037,87.54309013781693,81.82931820051888,93.81840374394243,120.61091293324338,125.05291183295299,21.215725559844273,0.0,0.0,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0263_pfk_lung,F6Plung+ATPlung-->FBPlung,(kegg:R00756),74.4637058435092,17.662297522451027,144.7721799539477,4.366657512733241e-05,117.31445206640159,193.03445402719728,179.76432033329934,157.70023755637038,159.8609178436219,157.69732380756508,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0265_fba_lung,FBPlung-->DHAPlung+GAPlung,(kegg:R01068f),396.6507087349767,0.005712057951591021,499.9610440358318,1.7197136283626406,499.9999910522781,499.9857410612574,499.997982464377,499.98990141537803,368.792030354295,499.99984370285523,free,1.0,1.0,0.0,500.0,ABCDEF-->CBA+DEF,no
r0266_fba_lung,DHAPlung+GAPlung-->FBPlung,(kegg:R01068r),379.79809795007816,4.63539686537308,455.18886408188405,22.587272449121865,482.6855389858765,406.9512870340601,420.23366213107766,442.28966385900765,301.7037447669451,442.3025198952901,free,1.0,1.0,0.0,500.0,CBA+DEF-->ABCDEF,no
r0267_tpi_lung,DHAPlung-->GAPlung,(kegg:R01015f),20.830795934377676,65.48825606354899,0.0005502473098708549,21.688252668958697,3.169020601490047e-11,2.4556119225138673e-05,499.9997790821073,38.7681065026611,91.19594595059576,499.9999060885173,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0268_tpi_lung,GAPlung-->DHAPlung,(kegg:R01015r),70.45200505960489,0.0,7.818068587304561,0.0,49.6212091252589,30.85823628025461,432.40592761628807,0.0,50.72100854641772,446.64008221872666,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0269_gapdh_lung,GAPlung-->m3PGlung+NADHlung+ATPlung,(kegg:R01061f),389.73336454564287,499.99814912609054,499.99805740001943,499.99601614882107,499.97624126233046,499.9999729325465,499.9927217589026,499.99842881707576,121.39885332663371,499.9999695303284,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0270_gapdh_lung,m3PGlung+NADHlung+ATPlung-->GAPlung,(kegg:R01061r),366.93559603180034,393.04317000213416,396.8858552746005,470.0633406688728,476.7166314669849,430.99949834615234,350.2187323346699,364.07237912361205,0.0,372.73045955744857,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0271_peph_lung,m3PGlung-->PEPlung,(kegg:R01512f),371.07007159415286,445.7493647187111,458.5327258418969,449.25337678149384,471.6917642349216,478.64641404403665,484.1118587072518,493.5551502928346,49.747356932710346,499.99999894976105,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0272_peph_lung,PEPlung-->m3PGlung,(kegg:R01512r),400.8991124673213,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,374.90171077282184,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0273_pk_lung,PEPlung-->Pyrlung+ATPlung,(kegg:R00200),81.21224431442218,1.6015359700755525,207.52332846596636,241.38708612975054,48.3821676922993,301.7840444332487,221.8477600737364,183.423520839007,65.10746350185771,173.7282394383284,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0274_pyrdh_lung,Pyrlung-->AcCOAmitlung+CO2inlung+NADHlung,(kegg:R01196),62.53824198764403,62.17476392657841,85.18031932019443,78.05996531770967,72.50180019315246,160.80301757769675,86.85015603108587,143.04820609305102,110.82016647144638,49.05222875059344,free,1.0,1.0,0.0,200.0,ABC-->BC+A,no
r0275_cs_lung,AcCOAmitlung+Oxalung-->Citlung,(kegg:R00351),55.133957695287634,62.20241613732262,160.4820287696294,68.68698865486137,57.57615940926224,179.50745439866196,129.93728241039355,141.50670812876982,104.60666100865375,59.57150552597245,free,1.0,1.0,0.0,200.0,AB+CDEF-->FEDBAC,no
r0277_idh_lung,Citlung-->aKGlung+CO2inlung+NADHlung,(kegg:R00709f),476.78824064460656,95.60564318235922,499.99999999954196,13.907717284875375,499.9948021892609,499.9999999814353,499.99995217856156,499.99989428888244,69.31700948352054,6.537448352949383,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDE+F,no
r0278_idh_lung,aKGlung+CO2inlung+NADHlung-->Citlung,(kegg:R00709r),474.09233541625946,84.97767445039693,390.54127388359495,0.0,497.41592795663917,375.49217220470166,420.4020890010014,412.2951396337072,0.0,0.0,free,1.0,1.0,0.0,500.0,ABCDE+F-->ABCDEF,no
r0279_akgdh_lung,aKGlung-->Suclung+CO2inlung+ATPlung+NADHlung,(kegg:R01197),16.729836405184884,40.33351018729561,64.49283992307689,67.76417868226338,21.049183799476687,117.79139789082447,64.68294836684848,42.13413752049523,28.12062133295985,86.0698064110855,free,1.0,1.0,0.0,200.0,ABCDE-->BCDE+A,no
r0281_sdh_lung,Suclung-->Fumlung+{0.6}NADHlung,(kegg:R02164f),345.62317407369875,195.27375680811016,65.73867278337617,327.0677507507895,253.67620902993104,330.78203690007626,233.4204509092609,412.32222003004284,355.77686869018186,213.69503766302745,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0282_sdh_lung,Fumlung+{0.6}NADHlung-->Suclung,(kegg:R02164r),328.8933376685139,154.94024662081455,1.2458328602992839,259.30357206852614,232.62702523045436,212.99063900925177,168.73750254241241,370.1880825095476,327.656247357222,127.62523125194195,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0283_fh_lung,Fumlung-->Mallung,(kegg:R01082f),323.85501781403406,499.97903071533426,64.49283992307689,67.76417868226338,499.9999999999164,499.99919341982593,499.9956805231543,42.13413752049523,28.12062133295985,86.0698064110855,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0284_fh_lung,Mallung-->Fumlung,(kegg:R01082r),307.1251814088492,459.6455205280387,0.0,0.0,478.9508162004397,382.2077955290015,435.31273215630586,0.0,0.0,0.0,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0285_mdh_lung,Mallung-->Oxalung+NADHlung,(kegg:R00343f),243.79159479612196,24.795891167486737,0.00469339398105717,0.060681004178832154,58.88023903671244,97.56023815389705,4.072830961376894e-11,400.0,7.425171588693047e-12,17.572632397024883,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0286_mdh_lung,Oxalung+NADHlung-->Mallung,(kegg:R00343r),226.0150122082779,0.0,49.17759392763398,45.308056032767425,0.0,197.56023815389705,88.9586582293739,500.0,22.09647597524618,0.0,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0287_MAL_lung_ex,Mallung-->Malcytlung,(kegg:MAL_cyt),708.9497542033239,999.9884494933646,999.9999688763698,998.4227260504083,962.1639192171344,358.72922184456365,495.9315366114124,0.00016303820162733018,982.0578351218018,968.1280410433394,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0288_MAL_lung_ex,Malcytlung-->Mallung,(kegg:MAL_cyt),751.3827143335039,986.2568479425177,1000.0,886.6870856688663,1000.0,264.1943244755694,495.87893377698765,40.500380970396364,982.0471361676553,1000.0,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0289_mdh_lung_cyt,Malcytlung-->Oxacytlung+NADHlung,(kegg:OXA_cyt),454.48171932060444,999.9988165585272,999.9999688763698,999.9761700534282,962.1639192171344,94.53489736899431,0.052602834424766376,0.00035132309199781275,0.01069895414650078,968.1280410433394,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0290_mdh_lung_cyt,Oxacytlung+NADHlung-->Malcytlung,(kegg:OXA_cyt),496.9146794507845,986.2672150076803,1000.0,888.2405296718862,1000.0,0.0,0.0,40.500569255286734,0.0,1000.0,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0291_pc_lung,Pyrlung+CO2inlung+ATPlung-->Oxalung,(kegg:R00344),147.01102264482546,37.406524969835885,409.6549293032823,263.07893283196273,64.23534883711717,479.50745439866193,418.89594063972675,428.7006803541297,132.65448660140055,83.31633234636666,free,1.0,1.0,0.0,500.0,ABC+D-->ABCD,no
r0292_pck1_lung,Oxacytlung-->PEPlung,(kegg: R00431cyto),1.387637650208724,55.85217125136448,48.99060262406949,142.98914019974396,11.150974992810283,123.13763038921203,37.73590136648455,2.6743983208125783,9.408756951639303,7.31249204397011,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0293_pck2_lung,Oxalung-->PEPlung,(kegg:R00431mito),109.65364753738187,0.0,200.0,149.14456914851274,65.53942846456738,200.0,200.0,187.19397222535986,5.951349617508059,41.31745921741909,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0294_fbp_lung,FBPlung-->F6Plung,(kegg:R00762),57.611095058610644,22.29198232987252,100.0,20.867602487334352,100.0,100.0,100.0,100.0,92.77263225627203,100.0,free,1.0,1.0,0.0,100.0,ABCDEF-->ABCDEF,no
r0295_g6pc_lung,G6Plung-->Glclung,(kegg:R00303),15.109425889329438,8.158647015544277,12.191334701503493,18.43771818838678,13.10233766982939,1.052348116275935,11.199274116137946,11.785581086236519,2.1004693352893353,0.0,free,1.0,1.0,0.0,20.0,ABCDEF-->ABCDEF,no
r0299_mae_lung,Mallung-->Pyrlung+CO2inlung+NADPHlung,(kegg:R00216),41.38621394752089,1.8060174689619188,113.66577158035997,1.2759133293099438,0.005025545629763428,123.25650052183016,153.58900376175689,182.63435545269,50.2063983540521,100.36913297072124,free,1.0,1.0,0.0,200.0,ABCD-->ABC+D,no
r0301_g6pdh_lung,G6Plung-->m6PGlung+NADPHlung,(kegg:R00835),139.9702539716752,133.45335201683193,190.7249151329599,89.23765576890091,139.8478447293978,18.11867159250928,8.003494276394152,115.85907517542958,26.08258209797724,11.064701540132745,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0302_pgd_lung,m6PGlung-->Ru5Plung+CO2inlung+NADPHlung,(kegg:R01528),139.9702539716752,133.45335201683193,190.7249151329599,89.23765576890091,139.8478447293978,18.11867159250928,8.003494276394152,115.85907517542958,26.08258209797724,11.064701540132745,free,1.0,1.0,0.0,200.0,ABCDEF-->BCDEF+A,no
r0303_ri_lung,Ru5Plung-->R5Plung,(kegg:R01056f),165.89850204433793,41.26053628117415,58.409834110028,31.013692505403302,28.715111021055414,4.470207025844839,3.1718590261658868,36.943663906565114,5.565858884892805e-11,5.5067062021407764e-12,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
